id,class,name,rarity,collection,price_usd,owner,transaction_type,date,profit_usd
Skin_MAC-10_2027,http://example.org/cs2#Skin,MAC-10 #2027,MilSpec,http://example.org/cs2#Collection_Dust2,19.72,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2024-09-05,140.31
Skin_Desert Eagle_2028,http://example.org/cs2#Skin,Desert Eagle #2028,Consumer,http://example.org/cs2#Collection_Ancient,633.44,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-01-02,81.5
Skin_M4A4_2029,http://example.org/cs2#Skin,M4A4 #2029,Classified,http://example.org/cs2#Collection_Dust2,111.81,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-03-05,142.45
Skin_M4A4_2030,http://example.org/cs2#Skin,M4A4 #2030,Restricted,http://example.org/cs2#Collection_Ancient,714.87,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-05-04,11.31
Skin_MP9_2031,http://example.org/cs2#Skin,MP9 #2031,Covert,http://example.org/cs2#Collection_Vertigo,145.62,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2023-07-27,1.57
Skin_M4A4_2032,http://example.org/cs2#Skin,M4A4 #2032,Covert,http://example.org/cs2#Collection_Ancient,282.86,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-10-25,-0.2
Skin_P90_2033,http://example.org/cs2#Skin,P90 #2033,Covert,http://example.org/cs2#Collection_Cache,450.83,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2023-10-13,15.51
Skin_M4A4_2034,http://example.org/cs2#Skin,M4A4 #2034,Classified,http://example.org/cs2#Collection_Nuke,151.84,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-07-29,-7.51
Skin_FAMAS_2035,http://example.org/cs2#Skin,FAMAS #2035,Restricted,http://example.org/cs2#Collection_Vertigo,243.8,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2024-01-26,17.47
Skin_P90_2036,http://example.org/cs2#Skin,P90 #2036,Consumer,http://example.org/cs2#Collection_Vertigo,217.3,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-11-24,62.3
Skin_M4A4_2037,http://example.org/cs2#Skin,M4A4 #2037,Consumer,http://example.org/cs2#Collection_Anubis,97.55,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-05-14,-13.34
Skin_M4A4_2038,http://example.org/cs2#Skin,M4A4 #2038,MilSpec,http://example.org/cs2#Collection_Anubis,433.24,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2023-06-02,-12.89
Skin_P90_2039,http://example.org/cs2#Skin,P90 #2039,MilSpec,http://example.org/cs2#Collection_Dust2,874.84,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-10-25,-4.72
Skin_USP-S_2040,http://example.org/cs2#Skin,USP-S #2040,Industrial,http://example.org/cs2#Collection_Dust2,287.98,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-05-05,81.38
Skin_FAMAS_2041,http://example.org/cs2#Skin,FAMAS #2041,Consumer,http://example.org/cs2#Collection_Vertigo,323.87,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Sale,2023-10-08,87.27
Skin_Desert Eagle_2042,http://example.org/cs2#Skin,Desert Eagle #2042,Consumer,http://example.org/cs2#Collection_Ancient,111.76,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Rent,2024-01-23,-18.27
Skin_AWP_2043,http://example.org/cs2#Skin,AWP #2043,MilSpec,http://example.org/cs2#Collection_Dust2,771.33,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2024-04-17,41.38
Skin_Glock-18_2044,http://example.org/cs2#Skin,Glock-18 #2044,Covert,http://example.org/cs2#Collection_Mirage,431.65,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-03-06,-14.49
Skin_AK-47_2045,http://example.org/cs2#Skin,AK-47 #2045,Covert,http://example.org/cs2#Collection_Dust2,586.93,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2024-06-14,76.3
Skin_MP9_2046,http://example.org/cs2#Skin,MP9 #2046,Restricted,http://example.org/cs2#Collection_Inferno,681.72,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2024-07-05,149.24
Skin_USP-S_2047,http://example.org/cs2#Skin,USP-S #2047,Industrial,http://example.org/cs2#Collection_Nuke,318.35,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-03-30,56.49
Skin_MP9_2048,http://example.org/cs2#Skin,MP9 #2048,Classified,http://example.org/cs2#Collection_Overpass,25.91,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-08-19,125.9
Skin_FAMAS_2049,http://example.org/cs2#Skin,FAMAS #2049,Covert,http://example.org/cs2#Collection_Dust2,306.69,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-03-22,21.49
Skin_USP-S_2050,http://example.org/cs2#Skin,USP-S #2050,Restricted,http://example.org/cs2#Collection_Nuke,615.04,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-06-08,-11.43
Skin_AWP_2051,http://example.org/cs2#Skin,AWP #2051,Covert,http://example.org/cs2#Collection_Cache,780.42,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Rent,2024-08-17,31.79
Skin_MP9_2052,http://example.org/cs2#Skin,MP9 #2052,Consumer,http://example.org/cs2#Collection_Nuke,250.57,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-03-07,83.43
Skin_USP-S_2053,http://example.org/cs2#Skin,USP-S #2053,Classified,http://example.org/cs2#Collection_Cache,758.89,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-10-08,88.58
Skin_Glock-18_2054,http://example.org/cs2#Skin,Glock-18 #2054,Consumer,http://example.org/cs2#Collection_Cache,242.99,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-06-18,105.0
Skin_USP-S_2055,http://example.org/cs2#Skin,USP-S #2055,Classified,http://example.org/cs2#Collection_Overpass,798.39,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-07-20,120.22
Skin_USP-S_2056,http://example.org/cs2#Skin,USP-S #2056,Restricted,http://example.org/cs2#Collection_Cache,5.53,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-02-23,94.41
Skin_AWP_2057,http://example.org/cs2#Skin,AWP #2057,Consumer,http://example.org/cs2#Collection_Inferno,231.87,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-08-21,-30.14
Skin_USP-S_2058,http://example.org/cs2#Skin,USP-S #2058,Industrial,http://example.org/cs2#Collection_Vertigo,652.27,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-07-22,39.23
Skin_USP-S_2059,http://example.org/cs2#Skin,USP-S #2059,Restricted,http://example.org/cs2#Collection_Inferno,702.35,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-06-29,41.07
Skin_Desert Eagle_2060,http://example.org/cs2#Skin,Desert Eagle #2060,MilSpec,http://example.org/cs2#Collection_Inferno,852.87,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-08-25,-35.32
Skin_USP-S_2061,http://example.org/cs2#Skin,USP-S #2061,Classified,http://example.org/cs2#Collection_Nuke,712.86,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2023-03-19,75.56
Skin_Glock-18_2062,http://example.org/cs2#Skin,Glock-18 #2062,Restricted,http://example.org/cs2#Collection_Overpass,155.35,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-08-27,119.37
Skin_Desert Eagle_2063,http://example.org/cs2#Skin,Desert Eagle #2063,Classified,http://example.org/cs2#Collection_Mirage,94.01,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-08-27,54.03
Skin_USP-S_2064,http://example.org/cs2#Skin,USP-S #2064,Industrial,http://example.org/cs2#Collection_Ancient,812.38,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-01-26,80.88
Skin_MAC-10_2065,http://example.org/cs2#Skin,MAC-10 #2065,Consumer,http://example.org/cs2#Collection_Nuke,382.56,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-05-29,-15.02
Skin_MAC-10_2066,http://example.org/cs2#Skin,MAC-10 #2066,Consumer,http://example.org/cs2#Collection_Nuke,315.44,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2024-08-22,101.42
Skin_Glock-18_2067,http://example.org/cs2#Skin,Glock-18 #2067,Industrial,http://example.org/cs2#Collection_Vertigo,464.42,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-03-05,59.04
Skin_P90_2068,http://example.org/cs2#Skin,P90 #2068,MilSpec,http://example.org/cs2#Collection_Cache,921.47,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2023-12-12,-6.02
Skin_USP-S_2069,http://example.org/cs2#Skin,USP-S #2069,Classified,http://example.org/cs2#Collection_Anubis,823.11,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2024-11-15,6.01
Skin_AWP_2070,http://example.org/cs2#Skin,AWP #2070,Industrial,http://example.org/cs2#Collection_Ancient,753.16,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-10-03,16.91
Skin_AK-47_2071,http://example.org/cs2#Skin,AK-47 #2071,MilSpec,http://example.org/cs2#Collection_Mirage,948.32,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-02-24,-34.65
Skin_P90_2072,http://example.org/cs2#Skin,P90 #2072,Industrial,http://example.org/cs2#Collection_Anubis,50.72,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-10-03,59.44
Skin_AK-47_2073,http://example.org/cs2#Skin,AK-47 #2073,Consumer,http://example.org/cs2#Collection_Vertigo,12.75,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-12-22,-40.59
Skin_MAC-10_2074,http://example.org/cs2#Skin,MAC-10 #2074,MilSpec,http://example.org/cs2#Collection_Overpass,295.36,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-10-23,109.78
Skin_USP-S_2075,http://example.org/cs2#Skin,USP-S #2075,Industrial,http://example.org/cs2#Collection_Vertigo,60.19,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-12-11,48.32
Skin_M4A4_2076,http://example.org/cs2#Skin,M4A4 #2076,Restricted,http://example.org/cs2#Collection_Dust2,362.78,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-06-26,124.49
Skin_AWP_2077,http://example.org/cs2#Skin,AWP #2077,Consumer,http://example.org/cs2#Collection_Vertigo,398.25,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-05-22,-1.51
Skin_MP9_2078,http://example.org/cs2#Skin,MP9 #2078,Restricted,http://example.org/cs2#Collection_Cache,753.96,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2023-05-01,20.1
Skin_MAC-10_2079,http://example.org/cs2#Skin,MAC-10 #2079,MilSpec,http://example.org/cs2#Collection_Ancient,547.04,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-04-26,125.19
Skin_Glock-18_2080,http://example.org/cs2#Skin,Glock-18 #2080,MilSpec,http://example.org/cs2#Collection_Cache,525.87,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2023-02-14,54.05
Skin_MP9_2081,http://example.org/cs2#Skin,MP9 #2081,MilSpec,http://example.org/cs2#Collection_Ancient,124.51,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2024-06-08,65.53
Skin_FAMAS_2082,http://example.org/cs2#Skin,FAMAS #2082,Consumer,http://example.org/cs2#Collection_Ancient,181.82,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-04-24,-37.37
Skin_M4A4_2083,http://example.org/cs2#Skin,M4A4 #2083,Consumer,http://example.org/cs2#Collection_Inferno,279.82,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-03-06,-42.42
Skin_USP-S_2084,http://example.org/cs2#Skin,USP-S #2084,Restricted,http://example.org/cs2#Collection_Ancient,569.16,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2023-12-13,28.78
Skin_Desert Eagle_2085,http://example.org/cs2#Skin,Desert Eagle #2085,Classified,http://example.org/cs2#Collection_Ancient,103.82,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-09-20,-34.58
Skin_Desert Eagle_2086,http://example.org/cs2#Skin,Desert Eagle #2086,Industrial,http://example.org/cs2#Collection_Anubis,478.61,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2023-03-21,69.61
Skin_M4A4_2087,http://example.org/cs2#Skin,M4A4 #2087,Industrial,http://example.org/cs2#Collection_Cache,297.54,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-06-02,-40.14
Skin_M4A4_2088,http://example.org/cs2#Skin,M4A4 #2088,Industrial,http://example.org/cs2#Collection_Anubis,276.01,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Gift,2024-07-30,149.52
Skin_MP9_2089,http://example.org/cs2#Skin,MP9 #2089,Restricted,http://example.org/cs2#Collection_Vertigo,795.17,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2023-07-07,-22.69
Skin_P90_2090,http://example.org/cs2#Skin,P90 #2090,MilSpec,http://example.org/cs2#Collection_Vertigo,19.29,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-11-11,58.83
Skin_Glock-18_2091,http://example.org/cs2#Skin,Glock-18 #2091,MilSpec,http://example.org/cs2#Collection_Nuke,874.84,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-11-12,92.1
Skin_FAMAS_2092,http://example.org/cs2#Skin,FAMAS #2092,Classified,http://example.org/cs2#Collection_Nuke,179.13,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-03-15,110.06
Skin_Glock-18_2093,http://example.org/cs2#Skin,Glock-18 #2093,Classified,http://example.org/cs2#Collection_Ancient,700.95,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2024-05-19,68.85
Skin_FAMAS_2094,http://example.org/cs2#Skin,FAMAS #2094,MilSpec,http://example.org/cs2#Collection_Vertigo,12.57,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Sale,2024-05-17,60.41
Skin_FAMAS_2095,http://example.org/cs2#Skin,FAMAS #2095,MilSpec,http://example.org/cs2#Collection_Anubis,43.31,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Gift,2024-09-19,35.71
Skin_Glock-18_2096,http://example.org/cs2#Skin,Glock-18 #2096,MilSpec,http://example.org/cs2#Collection_Cache,634.83,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2023-07-03,14.08
Skin_USP-S_2097,http://example.org/cs2#Skin,USP-S #2097,MilSpec,http://example.org/cs2#Collection_Overpass,633.31,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2023-11-01,43.72
Skin_MAC-10_2098,http://example.org/cs2#Skin,MAC-10 #2098,Restricted,http://example.org/cs2#Collection_Anubis,762.52,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Purchase,2023-06-26,42.13
Skin_P90_2099,http://example.org/cs2#Skin,P90 #2099,Classified,http://example.org/cs2#Collection_Ancient,16.39,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-08-30,71.13
Skin_USP-S_2100,http://example.org/cs2#Skin,USP-S #2100,Covert,http://example.org/cs2#Collection_Vertigo,537.74,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Sale,2024-05-20,-12.18
Skin_USP-S_2101,http://example.org/cs2#Skin,USP-S #2101,Classified,http://example.org/cs2#Collection_Mirage,334.29,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Gift,2024-05-22,147.45
Skin_USP-S_2102,http://example.org/cs2#Skin,USP-S #2102,Consumer,http://example.org/cs2#Collection_Cache,607.49,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2023-09-26,60.8
Skin_MP9_2103,http://example.org/cs2#Skin,MP9 #2103,Industrial,http://example.org/cs2#Collection_Anubis,270.47,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-07-28,50.59
Skin_Glock-18_2104,http://example.org/cs2#Skin,Glock-18 #2104,MilSpec,http://example.org/cs2#Collection_Dust2,153.01,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Gift,2023-02-17,-25.14
Skin_MP9_2105,http://example.org/cs2#Skin,MP9 #2105,Consumer,http://example.org/cs2#Collection_Dust2,418.32,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Purchase,2023-07-12,-39.34
Skin_Glock-18_2106,http://example.org/cs2#Skin,Glock-18 #2106,Consumer,http://example.org/cs2#Collection_Overpass,80.82,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Purchase,2024-07-29,-15.36
Skin_AK-47_2107,http://example.org/cs2#Skin,AK-47 #2107,Restricted,http://example.org/cs2#Collection_Mirage,2.09,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Purchase,2023-07-05,41.37
Skin_USP-S_2108,http://example.org/cs2#Skin,USP-S #2108,Covert,http://example.org/cs2#Collection_Dust2,69.84,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-03-27,-9.61
Skin_Glock-18_2109,http://example.org/cs2#Skin,Glock-18 #2109,MilSpec,http://example.org/cs2#Collection_Dust2,320.64,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-12-05,9.81
Skin_M4A4_2110,http://example.org/cs2#Skin,M4A4 #2110,Consumer,http://example.org/cs2#Collection_Overpass,52.11,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Purchase,2024-10-21,136.75
Skin_AK-47_2111,http://example.org/cs2#Skin,AK-47 #2111,Industrial,http://example.org/cs2#Collection_Vertigo,861.32,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-02-16,-21.12
Skin_Glock-18_2112,http://example.org/cs2#Skin,Glock-18 #2112,Classified,http://example.org/cs2#Collection_Cache,702.64,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2024-04-09,143.59
Skin_USP-S_2113,http://example.org/cs2#Skin,USP-S #2113,Restricted,http://example.org/cs2#Collection_Inferno,21.07,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-02-26,111.12
Skin_MP9_2114,http://example.org/cs2#Skin,MP9 #2114,Covert,http://example.org/cs2#Collection_Vertigo,481.57,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-01-01,13.02
Skin_FAMAS_2115,http://example.org/cs2#Skin,FAMAS #2115,Classified,http://example.org/cs2#Collection_Vertigo,841.95,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Rent,2023-06-19,-18.41
Skin_USP-S_2116,http://example.org/cs2#Skin,USP-S #2116,MilSpec,http://example.org/cs2#Collection_Ancient,175.26,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2023-10-16,-1.24
Skin_P90_2117,http://example.org/cs2#Skin,P90 #2117,Classified,http://example.org/cs2#Collection_Cache,267.67,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Sale,2023-09-10,46.37
Skin_Desert Eagle_2118,http://example.org/cs2#Skin,Desert Eagle #2118,Industrial,http://example.org/cs2#Collection_Anubis,422.24,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-11-27,-0.9
Skin_Desert Eagle_2119,http://example.org/cs2#Skin,Desert Eagle #2119,Covert,http://example.org/cs2#Collection_Nuke,689.18,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2023-03-27,124.15
Skin_M4A4_2120,http://example.org/cs2#Skin,M4A4 #2120,Industrial,http://example.org/cs2#Collection_Ancient,647.58,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Rent,2023-02-26,30.87
Skin_P90_2121,http://example.org/cs2#Skin,P90 #2121,Restricted,http://example.org/cs2#Collection_Ancient,170.77,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2023-02-08,121.31
Skin_MP9_2122,http://example.org/cs2#Skin,MP9 #2122,Consumer,http://example.org/cs2#Collection_Dust2,876.11,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Gift,2024-01-03,127.77
Skin_FAMAS_2123,http://example.org/cs2#Skin,FAMAS #2123,Classified,http://example.org/cs2#Collection_Overpass,380.91,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2024-03-23,88.12
Skin_P90_2124,http://example.org/cs2#Skin,P90 #2124,Classified,http://example.org/cs2#Collection_Ancient,955.28,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Rent,2024-09-13,98.24
Skin_Glock-18_2125,http://example.org/cs2#Skin,Glock-18 #2125,Consumer,http://example.org/cs2#Collection_Anubis,922.38,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Gift,2024-07-23,8.79
Skin_MP9_2126,http://example.org/cs2#Skin,MP9 #2126,Covert,http://example.org/cs2#Collection_Nuke,83.41,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Rent,2023-03-06,131.9
Skin_AK-47_2127,http://example.org/cs2#Skin,AK-47 #2127,Covert,http://example.org/cs2#Collection_Vertigo,229.28,http://example.org/cs2#User_Petya,http://example.org/cs2#Transaction_Rent,2023-12-10,24.25
Skin_MAC-10_2128,http://example.org/cs2#Skin,MAC-10 #2128,Classified,http://example.org/cs2#Collection_Mirage,389.75,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2023-04-08,-37.88
Skin_MP9_2129,http://example.org/cs2#Skin,MP9 #2129,Consumer,http://example.org/cs2#Collection_Inferno,821.57,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-10-15,55.4
Skin_Glock-18_2130,http://example.org/cs2#Skin,Glock-18 #2130,Classified,http://example.org/cs2#Collection_Dust2,487.15,http://example.org/cs2#User_Katya,http://example.org/cs2#Transaction_Purchase,2023-10-07,-12.03
Skin_Glock-18_2131,http://example.org/cs2#Skin,Glock-18 #2131,Classified,http://example.org/cs2#Collection_Inferno,975.18,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2024-02-17,59.38
Skin_USP-S_2132,http://example.org/cs2#Skin,USP-S #2132,Classified,http://example.org/cs2#Collection_Anubis,247.58,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2024-02-28,-16.55
Skin_AK-47_2133,http://example.org/cs2#Skin,AK-47 #2133,MilSpec,http://example.org/cs2#Collection_Ancient,223.87,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2024-06-22,107.8
Skin_FAMAS_2134,http://example.org/cs2#Skin,FAMAS #2134,Covert,http://example.org/cs2#Collection_Mirage,841.25,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-11-17,77.78
Skin_Desert Eagle_2135,http://example.org/cs2#Skin,Desert Eagle #2135,Restricted,http://example.org/cs2#Collection_Inferno,966.85,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Gift,2024-10-25,10.85
Skin_MAC-10_2136,http://example.org/cs2#Skin,MAC-10 #2136,Industrial,http://example.org/cs2#Collection_Overpass,604.46,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Purchase,2024-03-09,78.18
Skin_P90_2137,http://example.org/cs2#Skin,P90 #2137,MilSpec,http://example.org/cs2#Collection_Overpass,715.58,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Sale,2023-11-07,132.57
Skin_FAMAS_2138,http://example.org/cs2#Skin,FAMAS #2138,Restricted,http://example.org/cs2#Collection_Overpass,963.24,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2023-03-03,147.81
Skin_P90_2139,http://example.org/cs2#Skin,P90 #2139,Covert,http://example.org/cs2#Collection_Ancient,855.11,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2024-01-31,45.88
Skin_FAMAS_2140,http://example.org/cs2#Skin,FAMAS #2140,Classified,http://example.org/cs2#Collection_Dust2,392.44,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Sale,2024-07-23,80.05
Skin_M4A4_2141,http://example.org/cs2#Skin,M4A4 #2141,Classified,http://example.org/cs2#Collection_Inferno,900.69,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Purchase,2024-02-20,60.49
Skin_MP9_2142,http://example.org/cs2#Skin,MP9 #2142,Restricted,http://example.org/cs2#Collection_Inferno,40.68,http://example.org/cs2#User_Oleg,http://example.org/cs2#Transaction_Purchase,2024-01-26,6.3
Skin_AWP_2143,http://example.org/cs2#Skin,AWP #2143,Consumer,http://example.org/cs2#Collection_Anubis,1.3,http://example.org/cs2#User_Masha,http://example.org/cs2#Transaction_Rent,2023-12-01,-41.24
Skin_FAMAS_2144,http://example.org/cs2#Skin,FAMAS #2144,MilSpec,http://example.org/cs2#Collection_Mirage,375.47,http://example.org/cs2#User_Vanya,http://example.org/cs2#Transaction_Sale,2023-09-08,122.21
Skin_FAMAS_2145,http://example.org/cs2#Skin,FAMAS #2145,MilSpec,http://example.org/cs2#Collection_Vertigo,390.31,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-08-18,34.58
Skin_Glock-18_2146,http://example.org/cs2#Skin,Glock-18 #2146,Classified,http://example.org/cs2#Collection_Cache,954.63,http://example.org/cs2#User_Lena,http://example.org/cs2#Transaction_Sale,2023-03-26,-23.16
Skin_P90_2147,http://example.org/cs2#Skin,P90 #2147,Covert,http://example.org/cs2#Collection_Vertigo,603.14,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Purchase,2023-12-01,-10.21
Skin_MP9_2148,http://example.org/cs2#Skin,MP9 #2148,Consumer,http://example.org/cs2#Collection_Overpass,632.01,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2023-11-08,51.4
Skin_Glock-18_2149,http://example.org/cs2#Skin,Glock-18 #2149,MilSpec,http://example.org/cs2#Collection_Nuke,136.27,http://example.org/cs2#User_Sasha,http://example.org/cs2#Transaction_Sale,2023-09-05,27.45
Skin_P90_2150,http://example.org/cs2#Skin,P90 #2150,Classified,http://example.org/cs2#Collection_Dust2,326.61,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Rent,2024-10-22,46.3
Skin_Glock-18_2151,http://example.org/cs2#Skin,Glock-18 #2151,Covert,http://example.org/cs2#Collection_Mirage,157.85,http://example.org/cs2#User_Ira,http://example.org/cs2#Transaction_Gift,2023-04-24,71.76
Skin_P90_2152,http://example.org/cs2#Skin,P90 #2152,Consumer,http://example.org/cs2#Collection_Dust2,241.83,http://example.org/cs2#User_Dima,http://example.org/cs2#Transaction_Rent,2023-03-12,-45.88
Skin_AWP_2153,http://example.org/cs2#Skin,AWP #2153,Classified,http://example.org/cs2#Collection_Anubis,668.22,http://example.org/cs2#User_Egor,http://example.org/cs2#Transaction_Sale,2024-08-31,52.64
